date,season,year,month,hour,weekday,weather,temperature,feeling_temperature,humidity,windspeed,casual_user,registered_user,total_user,day_type,temp_group
2012-03-07,Spring,2012,3,19,Wednesday,Clear,22.14,25.76,42.0,24.0,16,345,361,Workday,Warm
2012-03-07,Spring,2012,3,20,Wednesday,Clear,20.5,24.24,51.0,17.0,18,242,260,Workday,Warm
2012-03-07,Spring,2012,3,21,Wednesday,Clear,18.04,21.97,62.0,17.0,11,177,188,Workday,Warm
2012-03-07,Spring,2012,3,22,Wednesday,Clear,18.86,22.72,59.0,20.0,10,149,159,Workday,Warm
2012-03-07,Spring,2012,3,23,Wednesday,Clear,18.04,21.97,62.0,22.0,4,58,62,Workday,Warm
2012-03-08,Spring,2012,3,0,Thursday,Clear,18.04,21.97,62.0,22.0,11,35,46,Workday,Warm
2012-03-08,Spring,2012,3,1,Thursday,Clear,18.86,22.72,63.0,22.0,4,17,21,Workday,Warm
2012-03-08,Spring,2012,3,2,Thursday,Clear,18.86,22.72,63.0,26.0,6,5,11,Workday,Warm
2012-03-08,Spring,2012,3,3,Thursday,Clear,18.86,22.72,63.0,26.0,0,3,3,Workday,Warm
2012-03-08,Spring,2012,3,4,Thursday,Clear,18.04,21.97,72.0,19.0,0,2,2,Workday,Warm
2012-03-08,Spring,2012,3,5,Thursday,Clear,17.22,21.21,77.0,15.0,1,28,29,Workday,Warm
2012-03-08,Spring,2012,3,6,Thursday,Clear,17.22,21.21,77.0,17.0,4,105,109,Workday,Warm
2012-03-08,Spring,2012,3,7,Thursday,Clear,17.22,21.21,77.0,24.0,8,326,334,Workday,Warm
2012-03-08,Spring,2012,3,8,Thursday,Clear,18.04,21.97,77.0,26.0,12,573,585,Workday,Warm
2012-03-08,Spring,2012,3,9,Thursday,Clear,18.86,22.72,72.0,31.0,19,282,301,Workday,Warm
2012-03-08,Spring,2012,3,10,Thursday,Clear,20.5,24.24,68.0,31.0,19,119,138,Workday,Warm
2012-03-08,Spring,2012,3,11,Thursday,Mist,22.14,25.76,60.0,31.0,48,156,204,Workday,Warm
2012-03-08,Spring,2012,3,12,Thursday,Mist,22.96,26.52,60.0,30.0,27,224,251,Workday,Warm
2012-03-08,Spring,2012,3,13,Thursday,Mist,24.6,31.06,49.0,43.0,35,198,233,Workday,Warm
2012-03-08,Spring,2012,3,14,Thursday,Mist,25.42,31.06,43.0,43.0,48,155,203,Workday,Hot
2012-03-08,Spring,2012,3,15,Thursday,Clear,26.24,31.06,38.0,46.0,24,161,185,Workday,Hot
2012-03-08,Spring,2012,3,16,Thursday,Mist,25.42,31.06,41.0,43.0,37,305,342,Workday,Hot
2012-03-08,Spring,2012,3,17,Thursday,Clear,25.42,31.06,38.0,44.0,52,545,597,Workday,Hot
2012-03-08,Spring,2012,3,18,Thursday,Mist,25.42,31.06,38.0,37.0,45,545,590,Workday,Hot
2012-03-08,Spring,2012,3,19,Thursday,Mist,24.6,31.06,40.0,30.0,21,395,416,Workday,Warm
2012-03-08,Spring,2012,3,20,Thursday,Mist,24.6,31.06,43.0,26.0,20,282,302,Workday,Warm
2012-03-08,Spring,2012,3,21,Thursday,Clear,24.6,31.06,43.0,26.0,27,206,233,Workday,Warm
2012-03-08,Spring,2012,3,22,Thursday,Clear,22.96,26.52,49.0,22.0,12,141,153,Workday,Warm
2012-03-08,Spring,2012,3,23,Thursday,Mist,22.96,26.52,49.0,30.0,6,88,94,Workday,Warm
2012-03-09,Spring,2012,3,0,Friday,Mist,23.78,27.28,49.0,31.0,3,51,54,Workday,Warm
2012-03-09,Spring,2012,3,1,Friday,Light Precipitation,22.96,26.52,52.0,33.0,4,22,26,Workday,Warm
2012-03-09,Spring,2012,3,2,Friday,Light Precipitation,19.68,23.48,77.0,28.0,2,9,11,Workday,Warm
2012-03-09,Spring,2012,3,3,Friday,Clear,18.86,22.72,77.0,35.0,0,7,7,Workday,Warm
2012-03-09,Spring,2012,3,4,Friday,Light Precipitation,16.4,20.46,66.0,19.0,0,1,1,Workday,Warm
2012-03-09,Spring,2012,3,5,Friday,Light Precipitation,16.4,20.46,66.0,19.0,2,27,29,Workday,Warm
2012-03-09,Spring,2012,3,6,Friday,Mist,16.4,20.46,50.0,24.0,2,83,85,Workday,Warm
2012-03-09,Spring,2012,3,7,Friday,Mist,15.58,19.7,40.0,20.0,6,262,268,Workday,Warm
2012-03-09,Spring,2012,3,8,Friday,Mist,13.94,14.4,42.0,35.0,17,484,501,Workday,Warm
2012-03-09,Spring,2012,3,9,Friday,Mist,13.94,14.4,42.0,35.0,17,267,284,Workday,Warm
2012-03-09,Spring,2012,3,10,Friday,Mist,13.94,14.4,36.0,33.0,14,145,159,Workday,Warm
2012-03-09,Spring,2012,3,11,Friday,Mist,14.76,16.66,34.0,24.0,17,170,187,Workday,Warm
2012-03-09,Spring,2012,3,12,Friday,Clear,14.76,16.66,34.0,28.0,27,174,201,Workday,Warm
2012-03-09,Spring,2012,3,13,Friday,Mist,15.58,19.7,29.0,26.0,49,175,224,Workday,Warm
2012-03-09,Spring,2012,3,14,Friday,Clear,17.22,21.21,28.0,31.0,49,129,178,Workday,Warm
2012-03-09,Spring,2012,3,15,Friday,Clear,18.86,22.72,24.0,17.0,50,188,238,Workday,Warm
2012-03-09,Spring,2012,3,16,Friday,Clear,19.68,23.48,23.0,28.0,51,292,343,Workday,Warm
2012-03-09,Spring,2012,3,17,Friday,Clear,18.86,22.72,24.0,26.0,68,498,566,Workday,Warm
2012-03-09,Spring,2012,3,18,Friday,Clear,18.04,21.97,26.0,35.0,30,440,470,Workday,Warm
2012-03-09,Spring,2012,3,19,Friday,Clear,17.22,21.21,28.0,41.0,12,232,244,Workday,Warm
2012-03-09,Spring,2012,3,20,Friday,Clear,15.58,19.7,32.0,24.0,3,156,159,Workday,Warm
2012-03-09,Spring,2012,3,21,Friday,Clear,14.76,16.66,34.0,22.0,8,133,141,Workday,Warm
2012-03-09,Spring,2012,3,22,Friday,Clear,13.94,14.4,31.0,33.0,7,100,107,Workday,Warm
2012-03-09,Spring,2012,3,23,Friday,Clear,13.12,15.15,33.0,20.0,9,77,86,Workday,Warm
2012-03-10,Spring,2012,3,0,Saturday,Clear,12.3,13.64,36.0,24.0,9,68,77,Holiday,Warm
2012-03-10,Spring,2012,3,1,Saturday,Clear,12.3,14.4,36.0,17.0,1,50,51,Holiday,Warm
2012-03-10,Spring,2012,3,2,Saturday,Clear,10.66,12.12,41.0,17.0,12,30,42,Holiday,Warm
2012-03-10,Spring,2012,3,3,Saturday,Clear,10.66,11.36,41.0,20.0,0,16,16,Holiday,Warm
2012-03-10,Spring,2012,3,4,Saturday,Clear,9.84,10.6,41.0,24.0,1,3,4,Holiday,Cold
2012-03-10,Spring,2012,3,5,Saturday,Clear,9.02,10.6,42.0,19.0,3,7,10,Holiday,Cold
2012-03-10,Spring,2012,3,6,Saturday,Clear,9.02,10.6,44.0,19.0,1,11,12,Holiday,Cold
2012-03-10,Spring,2012,3,7,Saturday,Clear,9.02,10.6,44.0,17.0,4,36,40,Holiday,Cold
2012-03-10,Spring,2012,3,8,Saturday,Clear,9.02,10.6,44.0,20.0,15,96,111,Holiday,Cold
2012-03-10,Spring,2012,3,9,Saturday,Clear,9.84,10.6,41.0,22.0,21,127,148,Holiday,Cold
2012-03-10,Spring,2012,3,10,Saturday,Clear,10.66,11.36,35.0,28.0,47,176,223,Holiday,Warm
2012-03-10,Spring,2012,3,11,Saturday,Clear,12.3,13.64,33.0,22.0,56,218,274,Holiday,Warm
2012-03-10,Spring,2012,3,12,Saturday,Clear,12.3,13.64,33.0,22.0,88,241,329,Holiday,Warm
2012-03-10,Spring,2012,3,13,Saturday,Clear,13.12,15.15,29.0,19.0,89,268,357,Holiday,Warm
2012-03-10,Spring,2012,3,14,Saturday,Clear,13.94,15.91,27.0,19.0,117,262,379,Holiday,Warm
2012-03-10,Spring,2012,3,15,Saturday,Clear,13.94,18.18,25.0,0.0,132,274,406,Holiday,Warm
2012-03-10,Spring,2012,3,16,Saturday,Clear,14.76,18.18,23.0,0.0,115,275,390,Holiday,Warm
2012-03-10,Spring,2012,3,17,Saturday,Clear,14.76,18.94,23.0,0.0,104,250,354,Holiday,Warm
2012-03-10,Spring,2012,3,18,Saturday,Clear,14.76,18.18,21.0,6.0,67,230,297,Holiday,Warm
2012-03-10,Spring,2012,3,19,Saturday,Clear,13.94,18.18,25.0,0.0,25,159,184,Holiday,Warm
2012-03-10,Spring,2012,3,20,Saturday,Clear,13.12,16.66,33.0,9.0,20,101,121,Holiday,Warm
2012-03-10,Spring,2012,3,21,Saturday,Clear,12.3,14.4,39.0,15.0,16,94,110,Holiday,Warm
2012-03-10,Spring,2012,3,22,Saturday,Clear,10.66,12.88,44.0,11.0,19,81,100,Holiday,Warm
2012-03-10,Spring,2012,3,23,Saturday,Clear,10.66,12.88,41.0,13.0,6,77,83,Holiday,Warm
2012-03-11,Spring,2012,3,0,Sunday,Clear,10.66,14.4,44.0,6.0,7,62,69,Holiday,Warm
2012-03-11,Spring,2012,3,1,Sunday,Clear,9.84,12.12,52.0,11.0,4,57,61,Holiday,Cold
2012-03-11,Spring,2012,3,3,Sunday,Clear,9.84,12.12,60.0,9.0,15,51,66,Holiday,Cold
2012-03-11,Spring,2012,3,4,Sunday,Clear,9.84,12.12,60.0,9.0,7,15,22,Holiday,Cold
2012-03-11,Spring,2012,3,5,Sunday,Clear,9.84,12.12,60.0,11.0,2,5,7,Holiday,Cold
2012-03-11,Spring,2012,3,6,Sunday,Clear,9.84,12.12,70.0,11.0,2,8,10,Holiday,Cold
2012-03-11,Spring,2012,3,7,Sunday,Clear,9.02,11.36,69.0,9.0,2,15,17,Holiday,Cold
2012-03-11,Spring,2012,3,8,Sunday,Clear,9.02,11.36,69.0,9.0,4,68,72,Holiday,Cold
2012-03-11,Spring,2012,3,9,Sunday,Clear,10.66,12.88,60.0,15.0,20,70,90,Holiday,Warm
2012-03-11,Spring,2012,3,10,Sunday,Clear,13.12,15.15,49.0,19.0,71,147,218,Holiday,Warm
2012-03-11,Spring,2012,3,11,Sunday,Clear,14.76,16.66,43.0,19.0,90,209,299,Holiday,Warm
2012-03-11,Spring,2012,3,12,Sunday,Clear,16.4,20.46,37.0,20.0,146,264,410,Holiday,Warm
2012-03-11,Spring,2012,3,13,Sunday,Clear,17.22,21.21,41.0,20.0,176,288,464,Holiday,Warm
2012-03-11,Spring,2012,3,14,Sunday,Clear,18.86,22.72,31.0,19.0,212,289,501,Holiday,Warm
2012-03-11,Spring,2012,3,15,Sunday,Clear,20.5,24.24,29.0,20.0,201,286,487,Holiday,Warm
2012-03-11,Spring,2012,3,16,Sunday,Clear,20.5,24.24,31.0,24.0,208,301,509,Holiday,Warm
2012-03-11,Spring,2012,3,17,Sunday,Clear,21.32,25.0,27.0,20.0,199,299,498,Holiday,Warm
2012-03-11,Spring,2012,3,18,Sunday,Clear,21.32,25.0,29.0,19.0,133,256,389,Holiday,Warm
2012-03-11,Spring,2012,3,19,Sunday,Clear,20.5,24.24,31.0,19.0,55,203,258,Holiday,Warm
2012-03-11,Spring,2012,3,20,Sunday,Clear,18.04,21.97,47.0,15.0,42,129,171,Holiday,Warm
2012-03-11,Spring,2012,3,21,Sunday,Clear,17.22,21.21,54.0,15.0,37,110,147,Holiday,Warm
2012-03-11,Spring,2012,3,22,Sunday,Clear,16.4,20.46,54.0,13.0,13,81,94,Holiday,Warm
2012-03-11,Spring,2012,3,23,Sunday,Clear,16.4,20.46,50.0,11.0,12,40,52,Holiday,Warm
2012-03-12,Spring,2012,3,0,Monday,Clear,15.58,19.7,54.0,13.0,4,20,24,Workday,Warm
2012-03-12,Spring,2012,3,1,Monday,Clear,15.58,19.7,50.0,9.0,1,9,10,Workday,Warm
2012-03-12,Spring,2012,3,2,Monday,Clear,15.58,19.7,54.0,7.0,4,5,9,Workday,Warm
2012-03-12,Spring,2012,3,3,Monday,Clear,14.76,17.42,50.0,9.0,0,2,2,Workday,Warm
2012-03-12,Spring,2012,3,4,Monday,Clear,13.94,16.66,61.0,13.0,0,3,3,Workday,Warm
2012-03-12,Spring,2012,3,5,Monday,Clear,13.94,16.66,61.0,13.0,1,15,16,Workday,Warm
2012-03-12,Spring,2012,3,6,Monday,Clear,13.94,17.42,57.0,7.0,2,86,88,Workday,Warm
2012-03-12,Spring,2012,3,7,Monday,Clear,13.94,17.42,53.0,7.0,9,259,268,Workday,Warm
2012-03-12,Spring,2012,3,8,Monday,Clear,13.94,16.66,61.0,9.0,17,547,564,Workday,Warm
2012-03-12,Spring,2012,3,9,Monday,Clear,15.58,19.7,54.0,11.0,21,260,281,Workday,Warm
2012-03-12,Spring,2012,3,10,Monday,Clear,16.4,20.46,50.0,15.0,39,98,137,Workday,Warm
2012-03-12,Spring,2012,3,11,Monday,Clear,18.04,21.97,44.0,15.0,39,111,150,Workday,Warm
2012-03-12,Spring,2012,3,12,Monday,Clear,19.68,23.48,39.0,15.0,59,162,221,Workday,Warm
2012-03-12,Spring,2012,3,13,Monday,Mist,22.14,25.76,32.0,17.0,74,176,250,Workday,Warm
2012-03-12,Spring,2012,3,14,Monday,Mist,23.78,27.28,32.0,19.0,76,145,221,Workday,Warm
2012-03-12,Spring,2012,3,15,Monday,Clear,22.96,26.52,40.0,9.0,74,159,233,Workday,Warm
2012-03-12,Spring,2012,3,16,Monday,Clear,25.42,31.06,35.0,30.0,77,255,332,Workday,Hot
2012-03-12,Spring,2012,3,17,Monday,Mist,25.42,31.06,38.0,28.0,87,557,644,Workday,Hot
2012-03-12,Spring,2012,3,18,Monday,Mist,24.6,31.06,43.0,13.0,89,623,712,Workday,Warm
2012-03-12,Spring,2012,3,19,Monday,Mist,22.96,26.52,49.0,15.0,67,379,446,Workday,Warm
2012-03-12,Spring,2012,3,20,Monday,Mist,22.96,26.52,49.0,15.0,49,237,286,Workday,Warm
2012-03-12,Spring,2012,3,21,Monday,Mist,22.14,25.76,56.0,15.0,22,183,205,Workday,Warm
2012-03-12,Spring,2012,3,22,Monday,Mist,22.96,26.52,56.0,15.0,17,116,133,Workday,Warm
2012-03-12,Spring,2012,3,23,Monday,Clear,22.96,26.52,56.0,15.0,10,53,63,Workday,Warm
2012-03-13,Spring,2012,3,0,Tuesday,Mist,22.96,26.52,52.0,13.0,5,21,26,Workday,Warm
2012-03-13,Spring,2012,3,1,Tuesday,Mist,21.32,25.0,59.0,15.0,2,14,16,Workday,Warm
2012-03-13,Spring,2012,3,2,Tuesday,Light Precipitation,21.32,25.0,72.0,20.0,0,1,1,Workday,Warm
2012-03-13,Spring,2012,3,3,Tuesday,Light Precipitation,21.32,25.0,72.0,20.0,0,2,2,Workday,Warm
2012-03-13,Spring,2012,3,4,Tuesday,Mist,18.86,22.72,82.0,13.0,0,1,1,Workday,Warm
2012-03-13,Spring,2012,3,5,Tuesday,Mist,18.86,22.72,82.0,13.0,0,24,24,Workday,Warm
2012-03-13,Spring,2012,3,6,Tuesday,Light Precipitation,18.86,22.72,82.0,13.0,5,108,113,Workday,Warm
2012-03-13,Spring,2012,3,7,Tuesday,Mist,18.86,22.72,82.0,19.0,16,292,308,Workday,Warm
2012-03-13,Spring,2012,3,8,Tuesday,Clear,18.86,22.72,82.0,19.0,22,571,593,Workday,Warm
2012-03-13,Spring,2012,3,9,Tuesday,Clear,19.68,23.48,82.0,19.0,18,324,342,Workday,Warm
2012-03-13,Spring,2012,3,10,Tuesday,Clear,21.32,25.0,77.0,15.0,28,115,143,Workday,Warm
2012-03-13,Spring,2012,3,11,Tuesday,Clear,22.14,25.76,73.0,19.0,64,155,219,Workday,Warm
2012-03-13,Spring,2012,3,12,Tuesday,Clear,24.6,30.3,60.0,19.0,47,197,244,Workday,Warm
2012-03-13,Spring,2012,3,13,Tuesday,Clear,24.6,30.3,60.0,26.0,53,180,233,Workday,Warm
2012-03-13,Spring,2012,3,14,Tuesday,Clear,26.24,31.06,53.0,22.0,52,160,212,Workday,Hot
2012-03-13,Spring,2012,3,15,Tuesday,Clear,28.7,31.82,39.0,15.0,68,196,264,Workday,Hot
2012-03-13,Spring,2012,3,16,Tuesday,Clear,29.52,32.57,34.0,26.0,53,312,365,Workday,Hot
2012-03-13,Spring,2012,3,17,Tuesday,Clear,28.7,31.82,37.0,7.0,62,614,676,Workday,Hot
2012-03-13,Spring,2012,3,18,Tuesday,Clear,28.7,31.82,34.0,20.0,96,638,734,Workday,Hot
2012-03-13,Spring,2012,3,19,Tuesday,Clear,26.24,31.06,47.0,15.0,50,429,479,Workday,Hot
2012-03-13,Spring,2012,3,20,Tuesday,Clear,24.6,31.06,49.0,11.0,45,306,351,Workday,Warm
2012-03-13,Spring,2012,3,21,Tuesday,Clear,23.78,27.28,56.0,7.0,44,200,244,Workday,Warm
2012-03-13,Spring,2012,3,22,Tuesday,Clear,22.96,26.52,60.0,6.0,24,146,170,Workday,Warm
2012-03-13,Spring,2012,3,23,Tuesday,Clear,22.96,26.52,56.0,9.0,8,79,87,Workday,Warm
2012-03-14,Spring,2012,3,0,Wednesday,Clear,22.14,25.76,60.0,7.0,5,34,39,Workday,Warm
2012-03-14,Spring,2012,3,1,Wednesday,Clear,21.32,25.0,63.0,6.0,2,25,27,Workday,Warm
2012-03-14,Spring,2012,3,2,Wednesday,Clear,20.5,24.24,68.0,13.0,0,2,2,Workday,Warm
2012-03-14,Spring,2012,3,3,Wednesday,Clear,19.68,23.48,72.0,13.0,1,3,4,Workday,Warm
2012-03-14,Spring,2012,3,4,Wednesday,Clear,19.68,23.48,67.0,6.0,1,4,5,Workday,Warm
2012-03-14,Spring,2012,3,5,Wednesday,Clear,18.04,21.97,82.0,9.0,2,25,27,Workday,Warm
2012-03-14,Spring,2012,3,6,Wednesday,Clear,18.04,21.97,82.0,6.0,1,120,121,Workday,Warm
2012-03-14,Spring,2012,3,7,Wednesday,Clear,18.04,21.97,82.0,7.0,20,348,368,Workday,Warm
2012-03-14,Spring,2012,3,8,Wednesday,Clear,18.04,21.97,82.0,0.0,34,628,662,Workday,Warm
2012-03-14,Spring,2012,3,9,Wednesday,Clear,21.32,25.0,68.0,0.0,26,325,351,Workday,Warm
2012-03-14,Spring,2012,3,10,Wednesday,Clear,22.96,26.52,56.0,7.0,38,150,188,Workday,Warm
2012-03-14,Spring,2012,3,11,Wednesday,Mist,25.42,31.06,41.0,11.0,65,155,220,Workday,Hot
2012-03-14,Spring,2012,3,12,Wednesday,Mist,26.24,31.06,29.0,0.0,55,212,267,Workday,Hot
2012-03-14,Spring,2012,3,13,Wednesday,Clear,27.06,31.06,27.0,15.0,57,197,254,Workday,Hot
2012-03-14,Spring,2012,3,14,Wednesday,Clear,28.7,31.82,23.0,22.0,61,163,224,Workday,Hot
2012-03-14,Spring,2012,3,15,Wednesday,Clear,28.7,31.82,24.0,0.0,86,197,283,Workday,Hot
2012-03-14,Spring,2012,3,16,Wednesday,Clear,29.52,31.82,25.0,13.0,78,278,356,Workday,Hot
2012-03-14,Spring,2012,3,17,Wednesday,Clear,28.7,31.82,28.0,6.0,140,642,782,Workday,Hot
2012-03-14,Spring,2012,3,18,Wednesday,Clear,28.7,31.82,32.0,0.0,102,647,749,Workday,Hot
2012-03-14,Spring,2012,3,19,Wednesday,Clear,26.24,31.06,33.0,11.0,70,402,472,Workday,Hot
2012-03-14,Spring,2012,3,20,Wednesday,Clear,25.42,31.06,35.0,7.0,44,286,330,Workday,Hot
2012-03-14,Spring,2012,3,21,Wednesday,Clear,24.6,31.06,40.0,6.0,47,241,288,Workday,Warm
2012-03-14,Spring,2012,3,22,Wednesday,Clear,21.32,25.0,55.0,9.0,43,159,202,Workday,Warm
2012-03-14,Spring,2012,3,23,Wednesday,Clear,22.96,26.52,43.0,11.0,19,72,91,Workday,Warm
2012-03-15,Spring,2012,3,0,Thursday,Clear,22.14,25.76,49.0,9.0,14,46,60,Workday,Warm
2012-03-15,Spring,2012,3,1,Thursday,Clear,20.5,24.24,59.0,7.0,15,8,23,Workday,Warm
2012-03-15,Spring,2012,3,2,Thursday,Clear,20.5,24.24,59.0,0.0,14,5,19,Workday,Warm
2012-03-15,Spring,2012,3,3,Thursday,Clear,20.5,24.24,63.0,0.0,0,7,7,Workday,Warm
2012-03-15,Spring,2012,3,4,Thursday,Clear,18.04,21.97,77.0,7.0,11,3,14,Workday,Warm
2012-03-15,Spring,2012,3,5,Thursday,Clear,18.86,22.72,67.0,0.0,2,24,26,Workday,Warm
2012-03-15,Spring,2012,3,6,Thursday,Clear,18.04,21.97,72.0,6.0,4,113,117,Workday,Warm
2012-03-15,Spring,2012,3,7,Thursday,Clear,18.04,21.97,72.0,6.0,14,367,381,Workday,Warm
2012-03-15,Spring,2012,3,8,Thursday,Clear,18.04,21.97,77.0,7.0,21,602,623,Workday,Warm
2012-03-15,Spring,2012,3,9,Thursday,Clear,19.68,23.48,77.0,6.0,30,285,315,Workday,Warm
2012-03-15,Spring,2012,3,10,Thursday,Clear,21.32,25.0,68.0,7.0,34,130,164,Workday,Warm
2012-03-15,Spring,2012,3,11,Thursday,Clear,22.96,26.52,60.0,9.0,60,151,211,Workday,Warm
2012-03-15,Spring,2012,3,12,Thursday,Mist,25.42,31.06,50.0,9.0,59,206,265,Workday,Hot
2012-03-15,Spring,2012,3,13,Thursday,Mist,27.06,31.06,41.0,6.0,62,211,273,Workday,Hot
2012-03-15,Spring,2012,3,14,Thursday,Mist,29.52,32.57,30.0,7.0,81,177,258,Workday,Hot
2012-03-15,Spring,2012,3,15,Thursday,Clear,29.52,32.57,32.0,15.0,100,187,287,Workday,Hot
2012-03-15,Spring,2012,3,16,Thursday,Clear,29.52,32.57,37.0,26.0,95,331,426,Workday,Hot
2012-03-15,Spring,2012,3,17,Thursday,Clear,28.7,31.82,39.0,17.0,79,634,713,Workday,Hot
2012-03-15,Spring,2012,3,18,Thursday,Clear,27.06,31.06,44.0,19.0,98,648,746,Workday,Hot
2012-03-15,Spring,2012,3,19,Thursday,Mist,26.24,31.06,50.0,13.0,72,353,425,Workday,Hot
2012-03-15,Spring,2012,3,20,Thursday,Mist,23.78,27.28,60.0,24.0,60,270,330,Workday,Warm
2012-03-15,Spring,2012,3,21,Thursday,Clear,22.14,25.76,68.0,19.0,36,207,243,Workday,Warm
2012-03-15,Spring,2012,3,22,Thursday,Clear,21.32,25.0,68.0,9.0,32,137,169,Workday,Warm
2012-03-15,Spring,2012,3,23,Thursday,Clear,19.68,23.48,72.0,13.0,12,85,97,Workday,Warm
2012-03-16,Spring,2012,3,0,Friday,Clear,18.04,21.97,77.0,17.0,8,49,57,Workday,Warm
2012-03-16,Spring,2012,3,1,Friday,Mist,17.22,21.21,82.0,22.0,4,22,26,Workday,Warm
2012-03-16,Spring,2012,3,2,Friday,Mist,17.22,21.21,82.0,13.0,0,4,4,Workday,Warm
2012-03-16,Spring,2012,3,3,Friday,Mist,16.4,20.46,87.0,19.0,0,3,3,Workday,Warm
2012-03-16,Spring,2012,3,4,Friday,Mist,16.4,20.46,87.0,17.0,0,3,3,Workday,Warm
2012-03-16,Spring,2012,3,5,Friday,Mist,16.4,20.46,87.0,15.0,2,30,32,Workday,Warm
2012-03-16,Spring,2012,3,6,Friday,Mist,16.4,20.46,87.0,11.0,3,96,99,Workday,Warm
2012-03-16,Spring,2012,3,7,Friday,Mist,16.4,20.46,87.0,13.0,13,265,278,Workday,Warm
2012-03-16,Spring,2012,3,8,Friday,Mist,16.4,20.46,87.0,15.0,28,534,562,Workday,Warm
2012-03-16,Spring,2012,3,9,Friday,Mist,17.22,21.21,82.0,0.0,35,277,312,Workday,Warm
2012-03-16,Spring,2012,3,10,Friday,Mist,16.4,20.46,87.0,6.0,44,136,180,Workday,Warm
2012-03-16,Spring,2012,3,11,Friday,Mist,18.04,21.97,77.0,0.0,40,167,207,Workday,Warm
2012-03-16,Spring,2012,3,12,Friday,Mist,18.04,21.97,82.0,9.0,72,222,294,Workday,Warm
2012-03-16,Spring,2012,3,13,Friday,Mist,18.86,22.72,77.0,6.0,52,208,260,Workday,Warm
2012-03-16,Spring,2012,3,14,Friday,Mist,19.68,23.48,72.0,0.0,56,146,202,Workday,Warm
2012-03-16,Spring,2012,3,15,Friday,Light Precipitation,18.86,22.72,82.0,7.0,19,88,107,Workday,Warm
2012-03-16,Spring,2012,3,16,Friday,Light Precipitation,19.68,23.48,77.0,0.0,18,111,129,Workday,Warm
2012-03-16,Spring,2012,3,17,Friday,Light Precipitation,19.68,23.48,82.0,6.0,23,235,258,Workday,Warm
2012-03-16,Spring,2012,3,18,Friday,Light Precipitation,19.68,23.48,82.0,6.0,31,377,408,Workday,Warm
2012-03-16,Spring,2012,3,19,Friday,Mist,18.86,22.72,88.0,0.0,23,273,296,Workday,Warm
2012-03-16,Spring,2012,3,20,Friday,Clear,18.86,22.72,88.0,0.0,31,204,235,Workday,Warm
2012-03-16,Spring,2012,3,21,Friday,Mist,18.04,21.97,94.0,0.0,8,144,152,Workday,Warm
2012-03-16,Spring,2012,3,22,Friday,Mist,18.04,21.97,94.0,0.0,16,132,148,Workday,Warm
2012-03-16,Spring,2012,3,23,Friday,Mist,18.04,21.97,94.0,0.0,22,104,126,Workday,Warm
2012-03-17,Spring,2012,3,0,Saturday,Mist,18.04,21.97,94.0,6.0,13,87,100,Holiday,Warm
2012-03-17,Spring,2012,3,1,Saturday,Mist,18.04,21.97,94.0,0.0,12,57,69,Holiday,Warm
2012-03-17,Spring,2012,3,2,Saturday,Mist,18.04,21.97,88.0,0.0,10,32,42,Holiday,Warm
2012-03-17,Spring,2012,3,3,Saturday,Mist,18.04,21.97,88.0,0.0,2,24,26,Holiday,Warm
2012-03-17,Spring,2012,3,4,Saturday,Mist,17.22,21.21,94.0,0.0,0,2,2,Holiday,Warm
2012-03-17,Spring,2012,3,5,Saturday,Mist,17.22,21.21,94.0,6.0,5,3,8,Holiday,Warm
2012-03-17,Spring,2012,3,6,Saturday,Mist,17.22,21.21,94.0,13.0,1,29,30,Holiday,Warm
2012-03-17,Spring,2012,3,7,Saturday,Mist,16.4,20.46,100.0,9.0,29,57,86,Holiday,Warm
2012-03-17,Spring,2012,3,8,Saturday,Mist,17.22,21.21,94.0,7.0,63,155,218,Holiday,Warm
2012-03-17,Spring,2012,3,9,Saturday,Mist,18.04,21.97,88.0,6.0,104,217,321,Holiday,Warm
2012-03-17,Spring,2012,3,10,Saturday,Mist,20.5,24.24,77.0,6.0,140,303,443,Holiday,Warm
2012-03-17,Spring,2012,3,11,Saturday,Mist,21.32,25.0,77.0,9.0,226,359,585,Holiday,Warm
2012-03-17,Spring,2012,3,12,Saturday,Clear,22.96,26.52,68.0,11.0,286,365,651,Holiday,Warm
2012-03-17,Spring,2012,3,13,Saturday,Clear,24.6,30.3,60.0,7.0,286,400,686,Holiday,Warm
2012-03-17,Spring,2012,3,14,Saturday,Clear,25.42,31.06,53.0,6.0,352,338,690,Holiday,Hot
2012-03-17,Spring,2012,3,15,Saturday,Clear,26.24,31.06,53.0,9.0,357,322,679,Holiday,Hot
2012-03-17,Spring,2012,3,16,Saturday,Clear,26.24,31.06,50.0,0.0,367,318,685,Holiday,Hot
2012-03-17,Spring,2012,3,17,Saturday,Clear,26.24,31.06,50.0,9.0,291,357,648,Holiday,Hot
2012-03-17,Spring,2012,3,18,Saturday,Clear,25.42,31.06,57.0,20.0,221,339,560,Holiday,Hot
2012-03-17,Spring,2012,3,19,Saturday,Clear,23.78,27.28,64.0,19.0,155,262,417,Holiday,Warm
2012-03-17,Spring,2012,3,20,Saturday,Clear,22.96,26.52,64.0,13.0,89,182,271,Holiday,Warm
2012-03-17,Spring,2012,3,21,Saturday,Clear,22.14,25.76,68.0,11.0,54,169,223,Holiday,Warm
